epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
188,167196,0.97055,0.72942,1.28213,0.75557,0.59944,0.68025,0.51203,1.05098,1.0531,1.42426,0.003829,0.003829,0.003829
189,167567,0.97363,0.73269,1.27866,0.75626,0.59941,0.68063,0.51235,1.05062,1.05247,1.42389,0.003796,0.003796,0.003796
190,167944,0.96669,0.72889,1.28214,0.75556,0.60035,0.68074,0.51265,1.05027,1.05203,1.42351,0.003763,0.003763,0.003763
191,168359,0.96923,0.73169,1.28111,0.75601,0.60039,0.67972,0.5122,1.04999,1.05214,1.42313,0.00373,0.00373,0.00373
192,169019,0.97186,0.73172,1.28152,0.75679,0.60057,0.68045,0.51268,1.04968,1.05174,1.42266,0.003697,0.003697,0.003697
193,169478,0.9658,0.72507,1.27644,0.75562,0.60086,0.68058,0.5131,1.04931,1.0512,1.42237,0.003664,0.003664,0.003664
194,169883,0.96696,0.72831,1.28828,0.75711,0.60034,0.68073,0.51362,1.04917,1.05092,1.42195,0.003631,0.003631,0.003631
195,170252,0.96386,0.72707,1.27764,0.75584,0.60113,0.68021,0.51341,1.04887,1.051,1.42165,0.003598,0.003598,0.003598
196,170620,0.96697,0.72558,1.27734,0.75376,0.60371,0.68063,0.5138,1.04851,1.05083,1.42122,0.003565,0.003565,0.003565
197,171027,0.96614,0.72809,1.27931,0.7532,0.60368,0.68136,0.51417,1.04809,1.05062,1.42087,0.003532,0.003532,0.003532
198,171474,0.96346,0.72333,1.2791,0.75012,0.60652,0.68129,0.51456,1.04798,1.05043,1.42055,0.003499,0.003499,0.003499
199,174297,0.96083,0.72502,1.27785,0.75178,0.60604,0.68138,0.51473,1.04764,1.04997,1.41997,0.003466,0.003466,0.003466
200,174665,0.9624,0.71961,1.27608,0.75515,0.60467,0.6814,0.51518,1.04743,1.05,1.4198,0.003433,0.003433,0.003433
201,175031,0.96074,0.7209,1.28079,0.75447,0.60535,0.68035,0.51469,1.04703,1.05017,1.41948,0.0034,0.0034,0.0034
202,175395,0.96179,0.72433,1.27586,0.75522,0.60594,0.68128,0.51538,1.04689,1.0498,1.41908,0.003367,0.003367,0.003367
203,178663,0.96131,0.72054,1.27899,0.75246,0.60827,0.68224,0.51584,1.04659,1.0499,1.41872,0.003334,0.003334,0.003334
204,179024,0.95589,0.72126,1.28053,0.75202,0.60876,0.68247,0.51616,1.04633,1.04924,1.41827,0.003301,0.003301,0.003301
205,179388,0.9563,0.71517,1.27155,0.7495,0.60986,0.68255,0.51635,1.04605,1.04917,1.41785,0.003268,0.003268,0.003268
206,179751,0.95812,0.72571,1.27625,0.7528,0.60866,0.68285,0.51655,1.04576,1.04915,1.4174,0.003235,0.003235,0.003235
207,180121,0.95421,0.72382,1.27557,0.75195,0.60883,0.68289,0.51674,1.04536,1.04851,1.41708,0.003202,0.003202,0.003202
208,183834,0.95962,0.71893,1.27392,0.75217,0.60867,0.68311,0.51713,1.04516,1.04803,1.41684,0.003169,0.003169,0.003169
209,184197,0.95654,0.71492,1.27362,0.75295,0.60789,0.68319,0.51735,1.04493,1.04773,1.41656,0.003136,0.003136,0.003136
210,184561,0.95851,0.7124,1.26927,0.75303,0.60851,0.68364,0.51747,1.04472,1.04742,1.41635,0.003103,0.003103,0.003103
211,184926,0.95377,0.71596,1.27966,0.75276,0.60917,0.68401,0.518,1.04441,1.04677,1.41602,0.00307,0.00307,0.00307
212,185537,0.94923,0.70939,1.2706,0.75256,0.60909,0.68604,0.51889,1.04419,1.04694,1.41581,0.003037,0.003037,0.003037
213,185899,0.95221,0.71337,1.26766,0.75091,0.61066,0.68622,0.51912,1.04394,1.04736,1.41557,0.003004,0.003004,0.003004
214,186260,0.9511,0.70941,1.27259,0.75065,0.61066,0.68476,0.51878,1.0436,1.04718,1.41529,0.002971,0.002971,0.002971
215,186625,0.95335,0.70817,1.26091,0.7504,0.61182,0.68459,0.51897,1.04327,1.04711,1.41494,0.002938,0.002938,0.002938
216,187465,0.95404,0.71165,1.26895,0.7508,0.61286,0.68487,0.51917,1.04291,1.04681,1.41465,0.002905,0.002905,0.002905
217,187826,0.94833,0.70624,1.27007,0.74958,0.61264,0.68491,0.51957,1.04264,1.04665,1.41445,0.002872,0.002872,0.002872
218,188189,0.94355,0.70076,1.26647,0.74951,0.61264,0.68508,0.5199,1.04267,1.0462,1.41421,0.002839,0.002839,0.002839
219,188552,0.94263,0.70226,1.26765,0.74833,0.61356,0.68709,0.52085,1.0425,1.04589,1.41401,0.002806,0.002806,0.002806
220,188913,0.94603,0.69737,1.2634,0.74273,0.61563,0.6853,0.52,1.04223,1.04546,1.41356,0.002773,0.002773,0.002773
221,189281,0.94925,0.70823,1.26706,0.74758,0.61323,0.68524,0.5205,1.04177,1.04473,1.41311,0.00274,0.00274,0.00274
222,189645,0.94581,0.70263,1.26016,0.74625,0.61376,0.68526,0.52059,1.04136,1.04421,1.41264,0.002707,0.002707,0.002707
223,190010,0.94327,0.69924,1.26731,0.74542,0.61445,0.68532,0.52079,1.04102,1.04373,1.41226,0.002674,0.002674,0.002674
224,190382,0.94391,0.70098,1.26384,0.74897,0.61159,0.68553,0.52104,1.04081,1.04311,1.41181,0.002641,0.002641,0.002641
225,190747,0.94444,0.70199,1.25913,0.74706,0.61224,0.68467,0.52051,1.04047,1.04216,1.41147,0.002608,0.002608,0.002608
226,191110,0.93848,0.69336,1.26086,0.7535,0.60795,0.68429,0.52067,1.0402,1.04184,1.41109,0.002575,0.002575,0.002575
227,191476,0.94517,0.69775,1.2639,0.75555,0.60882,0.68525,0.52107,1.03993,1.04172,1.41077,0.002542,0.002542,0.002542
228,191846,0.93569,0.69093,1.262,0.75672,0.60877,0.68552,0.52144,1.03974,1.04165,1.41052,0.002509,0.002509,0.002509
229,192209,0.93653,0.69418,1.25604,0.75979,0.60575,0.68569,0.52169,1.03941,1.04123,1.4101,0.002476,0.002476,0.002476
230,192574,0.93666,0.69317,1.26384,0.76038,0.60556,0.68561,0.52166,1.03908,1.04078,1.40975,0.002443,0.002443,0.002443
231,194350,0.93462,0.69189,1.25916,0.75875,0.60759,0.68567,0.52171,1.03878,1.04044,1.40957,0.00241,0.00241,0.00241
232,194713,0.93495,0.69136,1.2579,0.75889,0.60724,0.68548,0.52179,1.03856,1.04023,1.40949,0.002377,0.002377,0.002377
233,195078,0.93554,0.69171,1.25484,0.75752,0.60825,0.68496,0.52176,1.03842,1.04005,1.40943,0.002344,0.002344,0.002344
234,195439,0.93239,0.68824,1.25742,0.7368,0.62312,0.68508,0.52201,1.03828,1.03993,1.40911,0.002311,0.002311,0.002311
235,195803,0.93402,0.69291,1.25721,0.73763,0.62336,0.68516,0.52215,1.03805,1.03964,1.40895,0.002278,0.002278,0.002278
236,196169,0.93961,0.69057,1.25697,0.73912,0.62266,0.6852,0.52234,1.03776,1.03955,1.4086,0.002245,0.002245,0.002245
237,196528,0.93339,0.68619,1.25864,0.75099,0.62076,0.68577,0.52256,1.03727,1.03927,1.4083,0.002212,0.002212,0.002212
238,196894,0.92734,0.67959,1.2552,0.74883,0.62298,0.68602,0.52264,1.03696,1.03924,1.40819,0.002179,0.002179,0.002179
239,198776,0.93003,0.68302,1.25757,0.75252,0.62196,0.6862,0.52311,1.03678,1.03922,1.40806,0.002146,0.002146,0.002146
240,199138,0.92822,0.68147,1.25256,0.75143,0.62214,0.68619,0.52312,1.03655,1.03878,1.40801,0.002113,0.002113,0.002113
241,199504,0.92778,0.684,1.25647,0.75111,0.62218,0.68629,0.52334,1.03649,1.0388,1.408,0.00208,0.00208,0.00208
242,199867,0.92699,0.67687,1.24919,0.75131,0.62153,0.68616,0.52333,1.03642,1.03886,1.40791,0.002047,0.002047,0.002047
243,200234,0.92292,0.67395,1.24914,0.75274,0.62098,0.68646,0.52377,1.03614,1.03863,1.40775,0.002014,0.002014,0.002014
244,200598,0.92138,0.67714,1.25162,0.75303,0.62033,0.68663,0.52379,1.03598,1.03822,1.40755,0.001981,0.001981,0.001981
245,200963,0.92641,0.67798,1.25607,0.75409,0.62015,0.68668,0.52363,1.03594,1.0383,1.40736,0.001948,0.001948,0.001948
246,201751,0.92525,0.67893,1.25343,0.75336,0.62077,0.68689,0.52358,1.03582,1.03834,1.40711,0.001915,0.001915,0.001915
247,202115,0.91848,0.6719,1.25304,0.75255,0.62224,0.68701,0.52394,1.03582,1.03847,1.4069,0.001882,0.001882,0.001882
248,202476,0.92176,0.67115,1.2504,0.75266,0.62019,0.68766,0.52427,1.03574,1.03859,1.40685,0.001849,0.001849,0.001849
249,202842,0.92147,0.67268,1.25022,0.75119,0.62122,0.68817,0.52434,1.03572,1.03826,1.40674,0.001816,0.001816,0.001816
250,203207,0.92227,0.67352,1.25018,0.7521,0.62082,0.68827,0.52459,1.0356,1.03821,1.40665,0.001783,0.001783,0.001783
251,203570,0.91675,0.66883,1.24996,0.7505,0.62103,0.68886,0.52489,1.03556,1.03825,1.40661,0.00175,0.00175,0.00175
252,203937,0.91999,0.67007,1.2512,0.75039,0.62164,0.68927,0.52524,1.03516,1.03763,1.40651,0.001717,0.001717,0.001717
253,204304,0.91754,0.67009,1.24797,0.75139,0.61998,0.6889,0.52544,1.03497,1.03718,1.40638,0.001684,0.001684,0.001684
254,205919,0.91746,0.66879,1.25027,0.75196,0.62111,0.68936,0.52541,1.03471,1.03732,1.40622,0.001651,0.001651,0.001651
255,206283,0.91636,0.66478,1.24728,0.75099,0.62145,0.68976,0.52587,1.03451,1.03714,1.40623,0.001618,0.001618,0.001618
256,206647,0.91138,0.65875,1.24488,0.75021,0.62284,0.69017,0.52612,1.03426,1.0368,1.40623,0.001585,0.001585,0.001585
257,207012,0.91907,0.66714,1.24498,0.74523,0.62644,0.68978,0.5262,1.03433,1.03676,1.40629,0.001552,0.001552,0.001552
258,207381,0.91319,0.6649,1.24703,0.74505,0.62654,0.69003,0.52644,1.03424,1.03683,1.40607,0.001519,0.001519,0.001519
259,207752,0.91584,0.6612,1.24144,0.74518,0.62643,0.69014,0.5265,1.03411,1.03682,1.40587,0.001486,0.001486,0.001486
260,208118,0.91191,0.66018,1.24009,0.74735,0.62567,0.69032,0.52654,1.03394,1.03664,1.40566,0.001453,0.001453,0.001453
261,208484,0.91129,0.66065,1.24288,0.75005,0.62524,0.69049,0.5271,1.03377,1.03608,1.40535,0.00142,0.00142,0.00142
262,208845,0.90736,0.65885,1.23659,0.75244,0.62371,0.69068,0.5273,1.03362,1.03592,1.40523,0.001387,0.001387,0.001387
263,209208,0.90772,0.65688,1.24282,0.75305,0.62388,0.69108,0.52768,1.03343,1.03599,1.40502,0.001354,0.001354,0.001354
264,209577,0.91054,0.6554,1.24201,0.75077,0.62484,0.6918,0.52792,1.03326,1.03565,1.40488,0.001321,0.001321,0.001321
265,212226,0.9038,0.65473,1.23714,0.75166,0.6246,0.69147,0.52786,1.03314,1.03544,1.4049,0.001288,0.001288,0.001288
266,212590,0.9031,0.65164,1.23698,0.75162,0.6245,0.69167,0.52792,1.03306,1.03526,1.40489,0.001255,0.001255,0.001255
267,212954,0.90998,0.6543,1.23891,0.75086,0.62509,0.69187,0.52825,1.03299,1.03519,1.40494,0.001222,0.001222,0.001222
268,213321,0.9016,0.64882,1.23935,0.75114,0.62538,0.69651,0.53113,1.03272,1.03509,1.40468,0.001189,0.001189,0.001189
269,215608,0.90534,0.65098,1.24024,0.7512,0.62602,0.69628,0.53067,1.03256,1.03471,1.4046,0.001156,0.001156,0.001156
270,215973,0.90095,0.64786,1.23733,0.7507,0.62716,0.69713,0.53148,1.03226,1.03482,1.40458,0.001123,0.001123,0.001123
271,217882,0.90178,0.65025,1.23564,0.74898,0.62887,0.69728,0.53192,1.03209,1.03473,1.40456,0.00109,0.00109,0.00109
272,218243,0.89871,0.64576,1.23342,0.74886,0.62896,0.69609,0.53115,1.03208,1.03461,1.40448,0.001057,0.001057,0.001057
273,218610,0.8931,0.64382,1.23507,0.74859,0.62917,0.69648,0.53132,1.03184,1.03387,1.40441,0.001024,0.001024,0.001024
274,218971,0.88979,0.64371,1.23973,0.74809,0.62962,0.69808,0.5322,1.0317,1.03355,1.40432,0.000991,0.000991,0.000991
275,220989,0.89648,0.64428,1.23176,0.74734,0.6299,0.69703,0.53174,1.0314,1.03327,1.40437,0.000958,0.000958,0.000958
276,221350,0.89405,0.64035,1.23344,0.74649,0.63058,0.69886,0.53307,1.03112,1.0326,1.40408,0.000925,0.000925,0.000925
277,221715,0.89369,0.64146,1.23689,0.74505,0.63271,0.69807,0.53278,1.03101,1.03268,1.40391,0.000892,0.000892,0.000892
278,222076,0.8955,0.64096,1.23416,0.74431,0.63379,0.69881,0.53289,1.03088,1.03264,1.40388,0.000859,0.000859,0.000859
279,222438,0.89642,0.6413,1.23164,0.74631,0.63329,0.69996,0.53368,1.03083,1.03263,1.40378,0.000826,0.000826,0.000826
280,222805,0.89216,0.63971,1.23657,0.74661,0.63433,0.69947,0.53362,1.03071,1.0324,1.40372,0.000793,0.000793,0.000793
281,224893,0.89832,0.64094,1.23271,0.74596,0.63453,0.69947,0.53358,1.0306,1.03218,1.40363,0.00076,0.00076,0.00076
282,225264,0.89205,0.63702,1.22877,0.74927,0.63209,0.70009,0.53427,1.03042,1.03212,1.40343,0.000727,0.000727,0.000727
283,225628,0.893,0.64115,1.23369,0.74914,0.63233,0.70019,0.53425,1.02999,1.03162,1.40343,0.000694,0.000694,0.000694
284,225988,0.89079,0.64024,1.23081,0.74621,0.63547,0.70005,0.53489,1.02966,1.03135,1.40332,0.000661,0.000661,0.000661
285,226350,0.88799,0.63224,1.23172,0.74804,0.63306,0.69993,0.53495,1.02954,1.03122,1.40339,0.000628,0.000628,0.000628
286,226713,0.88624,0.63186,1.22972,0.74603,0.63469,0.69972,0.53477,1.02924,1.03054,1.40321,0.000595,0.000595,0.000595
287,227076,0.89152,0.63534,1.22496,0.74882,0.63221,0.70027,0.53509,1.02891,1.03009,1.40313,0.000562,0.000562,0.000562
288,227439,0.88479,0.63027,1.22446,0.74883,0.63236,0.70002,0.53472,1.02865,1.02945,1.40297,0.000529,0.000529,0.000529
289,227801,0.87998,0.62511,1.22645,0.74878,0.63257,0.6998,0.53458,1.02854,1.02912,1.40289,0.000496,0.000496,0.000496
290,228160,0.88446,0.62894,1.23038,0.75026,0.63075,0.6999,0.5348,1.02838,1.02865,1.40298,0.000463,0.000463,0.000463
291,228548,0.86857,0.63573,1.24923,0.74978,0.6308,0.69947,0.53469,1.02808,1.02835,1.40303,0.00043,0.00043,0.00043
292,228899,0.86995,0.63227,1.24598,0.74895,0.63128,0.69862,0.53456,1.0279,1.02798,1.40308,0.000397,0.000397,0.000397
293,229251,0.86268,0.62182,1.24185,0.74841,0.63117,0.69839,0.53447,1.02771,1.02778,1.40311,0.000364,0.000364,0.000364
294,231995,0.86082,0.61958,1.24153,0.74903,0.63096,0.69798,0.53432,1.0275,1.02736,1.40318,0.000331,0.000331,0.000331
295,232418,0.85736,0.61658,1.23831,0.75265,0.62962,0.69787,0.53436,1.02722,1.02692,1.40304,0.000298,0.000298,0.000298
296,232839,0.85702,0.61742,1.24169,0.75587,0.62875,0.69845,0.53516,1.02707,1.02661,1.40297,0.000265,0.000265,0.000265
297,233196,0.86,0.61907,1.24091,0.75744,0.62822,0.69812,0.53494,1.02679,1.02613,1.40299,0.000232,0.000232,0.000232
298,233622,0.85678,0.61867,1.24375,0.76055,0.62756,0.69139,0.53184,1.02664,1.02582,1.40288,0.000199,0.000199,0.000199
299,233977,0.85564,0.61685,1.23547,0.7627,0.62744,0.69141,0.53182,1.02633,1.02499,1.4029,0.000166,0.000166,0.000166
300,234490,0.85585,0.61311,1.2363,0.76659,0.62624,0.69143,0.53209,1.02608,1.02482,1.4029,0.000133,0.000133,0.000133
